        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.2028E+00  0.1544E+05  0.2640E+03  0.1546E+05  0.2608E+00  0.1073E-04  0.2797E+00  0.2797E+00  0.2349E-07
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.2028E+00  0.1544E+05  0.2640E+03  0.1546E+05  0.2613E+00  0.1074E-04  0.2797E+00  0.2797E+00  0.2349E-07
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.2028E+00  0.1544E+05  0.2640E+03  0.1546E+05  0.2607E+00  0.1072E-04  0.2797E+00  0.2797E+00  0.2349E-07
