        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.5214E+00  0.5302E+05  0.3527E+03  0.5302E+05  0.1944E+00  0.7996E-05  0.4548E+04  0.4548E+04  0.1507E-02
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.5268E+00  0.5300E+05  0.3489E+03  0.5300E+05  0.1930E+00  0.7936E-05  0.4424E+04  0.4424E+04  0.1301E-02
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.5238E+00  0.5302E+05  0.3510E+03  0.5302E+05  0.1939E+00  0.7972E-05  0.4494E+04  0.4494E+04  0.1411E-02
