        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.4880E+00  0.5416E+05  0.3849E+03  0.5416E+05  0.3141E+00  0.1292E-04  0.5715E+04  0.5715E+04  0.5715E+14
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.5073E+00  0.5292E+05  0.3618E+03  0.5292E+05  0.2455E+00  0.1010E-04  0.4825E+04  0.4825E+04  0.2295E-02
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.5121E+00  0.5370E+05  0.3637E+03  0.5370E+05  0.2327E+00  0.9568E-05  0.4940E+04  0.4940E+04  0.2575E-02
