        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.5019E+00  0.5310E+05  0.3669E+03  0.5310E+05  0.2003E+00  0.8236E-05  0.5023E+04  0.5023E+04  0.3159E-02
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.5402E+00  0.5283E+05  0.3392E+03  0.5283E+05  0.1839E+00  0.7564E-05  0.4065E+04  0.4065E+04  0.9299E-03
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.5209E+00  0.5306E+05  0.3532E+03  0.5306E+05  0.1924E+00  0.7912E-05  0.4580E+04  0.4580E+04  0.1546E-02
