        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.5232E+00  0.5300E+05  0.3513E+03  0.5300E+05  0.1937E+00  0.7967E-05  0.4504E+04  0.4504E+04  0.1429E-02
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.5248E+00  0.5300E+05  0.3502E+03  0.5300E+05  0.1934E+00  0.7952E-05  0.4469E+04  0.4469E+04  0.1370E-02
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.5239E+00  0.5300E+05  0.3509E+03  0.5300E+05  0.1936E+00  0.7961E-05  0.4489E+04  0.4489E+04  0.1402E-02
