   1         LmaxRes= 0.3588E+04 L1Res= 0.5426E-03 CFL= 0.1000E-04 TimeStep= 0.1679E-10 CpuPerStep= 0.8052E-01
   2         LmaxRes= 0.3588E+04 L1Res= 0.5426E-03 CFL= 0.1000E-04 TimeStep= 0.1679E-10 CpuPerStep= 0.6396E-01
   3         LmaxRes= 0.3588E+04 L1Res= 0.5426E-03 CFL= 0.1000E-04 TimeStep= 0.1679E-10 CpuPerStep= 0.3830E-01
   4         LmaxRes= 0.3588E+04 L1Res= 0.5426E-03 CFL= 0.4000E+00 TimeStep= 0.6716E-06 CpuPerStep= 0.2047E-01
   5         LmaxRes= 0.3498E+04 L1Res= 0.6412E-03 CFL= 0.6250E+00 TimeStep= 0.1054E-05 CpuPerStep= 0.2036E-01
   6         LmaxRes= 0.3331E+04 L1Res= 0.8063E-03 CFL= 0.9000E+00 TimeStep= 0.1524E-05 CpuPerStep= 0.3055E-01
   7         LmaxRes= 0.3123E+04 L1Res= 0.1055E-02 CFL= 0.1225E+01 TimeStep= 0.2085E-05 CpuPerStep= 0.2730E-01
   8         LmaxRes= 0.2822E+04 L1Res= 0.1360E-02 CFL= 0.1600E+01 TimeStep= 0.2740E-05 CpuPerStep= 0.2895E-01
   9         LmaxRes= 0.2368E+04 L1Res= 0.1662E-02 CFL= 0.2025E+01 TimeStep= 0.3494E-05 CpuPerStep= 0.2804E-01
   10        LmaxRes= 0.1752E+04 L1Res= 0.1900E-02 CFL= 0.2500E+01 TimeStep= 0.4352E-05 CpuPerStep= 0.2983E-01
   20        LmaxRes= 0.6912E+03 L1Res= 0.1872E-02 CFL= 0.1000E+02 TimeStep= 0.2033E-04 CpuPerStep= 0.2664E-01
   30        LmaxRes= 0.2555E+03 L1Res= 0.1330E-02 CFL= 0.2250E+02 TimeStep= 0.5196E-04 CpuPerStep= 0.1482E-01
   40        LmaxRes= 0.8808E+02 L1Res= 0.9286E-03 CFL= 0.4000E+02 TimeStep= 0.9876E-04 CpuPerStep= 0.2729E-01
   50        LmaxRes= 0.5016E+02 L1Res= 0.7688E-03 CFL= 0.6250E+02 TimeStep= 0.1617E-03 CpuPerStep= 0.2406E-01
   60        LmaxRes= 0.3832E+02 L1Res= 0.6789E-03 CFL= 0.9000E+02 TimeStep= 0.2423E-03 CpuPerStep= 0.1693E-01
   70        LmaxRes= 0.2750E+02 L1Res= 0.6413E-03 CFL= 0.1225E+03 TimeStep= 0.3412E-03 CpuPerStep= 0.1413E-01
   80        LmaxRes= 0.2087E+02 L1Res= 0.6124E-03 CFL= 0.1600E+03 TimeStep= 0.4587E-03 CpuPerStep= 0.2544E-01
