Iter=   74000  Value= 0.127E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   75000  Value= 0.126E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   76000  Value= 0.126E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   77000  Value= 0.125E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   78000  Value= 0.124E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   79000  Value= 0.123E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   80000  Value= 0.121E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   81000  Value= 0.119E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   82000  Value= 0.116E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   83000  Value= 0.113E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   84000  Value= 0.109E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   85000  Value= 0.106E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   86000  Value= 0.100E-03  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   87000  Value= 0.948E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   88000  Value= 0.901E-04  Position in meters =  0.1386      0.9893      0.5000E-01
Iter=   89000  Value= 0.869E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=   90000  Value= 0.863E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=   91000  Value= 0.856E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=   92000  Value= 0.847E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=   93000  Value= 0.841E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=   94000  Value= 0.833E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=   95000  Value= 0.829E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=   96000  Value= 0.819E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=   97000  Value= 0.811E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=   98000  Value= 0.800E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=   99000  Value= 0.820E-04  Position in meters =  0.2298      0.9722      0.5000E-01
Iter=  100000  Value= 0.830E-04  Position in meters =  0.2298      0.9722      0.5000E-01
Iter=  101000  Value= 0.835E-04  Position in meters =  0.2298      0.9722      0.5000E-01
Iter=  102000  Value= 0.822E-04  Position in meters =  0.2298      0.9722      0.5000E-01
Iter=  103000  Value= 0.807E-04  Position in meters =  0.2298      0.9722      0.5000E-01
Iter=  104000  Value= 0.782E-04  Position in meters =  0.2298      0.9722      0.5000E-01
Iter=  105000  Value= 0.754E-04  Position in meters =  0.2298      0.9722      0.5000E-01
Iter=  106000  Value= 0.723E-04  Position in meters =  0.2298      0.9722      0.5000E-01
Iter=  107000  Value= 0.701E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=  108000  Value= 0.688E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=  109000  Value= 0.673E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=  110000  Value= 0.655E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=  111000  Value= 0.636E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=  112000  Value= 0.613E-04  Position in meters =  0.4725E-01  0.9978      0.2500    
Iter=  113000  Value= 0.596E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=  114000  Value= 0.576E-04  Position in meters =  0.4725E-01  0.9978      0.2500    
Iter=  115000  Value= 0.560E-04  Position in meters =  0.4627E-01  0.9979      0.5000E-01
Iter=  116000  Value= 0.539E-04  Position in meters =  0.4676E-01  0.9979      0.1500    
Iter=  117000  Value= 0.523E-04  Position in meters =  0.4725E-01  0.9978      0.2500    
Iter=  118000  Value= 0.502E-04  Position in meters =  0.4725E-01  0.9978      0.2500    
Iter=  119000  Value= 0.479E-04  Position in meters =  0.4725E-01  0.9978      0.2500    
Iter=  120000  Value= 0.460E-04  Position in meters =  0.4725E-01  0.9978      0.2500    
Iter=  121000  Value= 0.440E-04  Position in meters =  0.4725E-01  0.9978      0.2500    
Iter=  122000  Value= 0.420E-04  Position in meters =  0.4725E-01  0.9978      0.2500    
