        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.4874E+00  0.5356E+05  0.3811E+03  0.5356E+05  0.2503E+00  0.1029E-04  0.5540E+04  0.5540E+04  0.3234E-01
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.5229E+00  0.5277E+05  0.3500E+03  0.5277E+05  0.2037E+00  0.8378E-05  0.4394E+04  0.4394E+04  0.1338E-02
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.5206E+00  0.5336E+05  0.3555E+03  0.5336E+05  0.2091E+00  0.8600E-05  0.4662E+04  0.4662E+04  0.1704E-02
