        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.6974E+00  0.5308E+05  0.2639E+03  0.5308E+05  0.4698E+00  0.1932E-04  0.6337E+04  0.6337E+04  0.5319E-03
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.6973E+00  0.5307E+05  0.2639E+03  0.5307E+05  0.4478E+00  0.1841E-04  0.5492E+04  0.5492E+04  0.4610E-03
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.6974E+00  0.5307E+05  0.2639E+03  0.5307E+05  0.4631E+00  0.1904E-04  0.6083E+04  0.6083E+04  0.5106E-03
