        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.4877E+00  0.5417E+05  0.3852E+03  0.5417E+05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.4612E+00  0.5292E+05  0.3979E+03  0.5292E+05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.4676E+00  0.5371E+05  0.3983E+03  0.5371E+05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
