 -0.8632E+00  0.5046E+00  0.5000E-02  0.9999E+00  0.5720E+00  0.4354E+05  0.2640E+03  0.4354E+05  0.1309E+02  0.5383E-03  0.4520E+04  0.4520E+04  0.3795E-03
 -0.8790E+00  0.4766E+00  0.5000E-02  0.1032E+01  0.5857E+00  0.4458E+05  0.2640E+03  0.4458E+05  0.1246E+02  0.5124E-03  0.4622E+04  0.4622E+04  0.3880E-03
 -0.8938E+00  0.4482E+00  0.5000E-02  0.1064E+01  0.5988E+00  0.4557E+05  0.2640E+03  0.4557E+05  0.1180E+02  0.4853E-03  0.4718E+04  0.4718E+04  0.3961E-03
 -0.9077E+00  0.4193E+00  0.5000E-02  0.1096E+01  0.6112E+00  0.4652E+05  0.2640E+03  0.4652E+05  0.1111E+02  0.4568E-03  0.4809E+04  0.4809E+04  0.4038E-03
 -0.9207E+00  0.3900E+00  0.5000E-02  0.1128E+01  0.6230E+00  0.4742E+05  0.2640E+03  0.4742E+05  0.1040E+02  0.4275E-03  0.4896E+04  0.4896E+04  0.4110E-03
 -0.9327E+00  0.3603E+00  0.5000E-02  0.1160E+01  0.6340E+00  0.4825E+05  0.2640E+03  0.4825E+05  0.9658E+01  0.3972E-03  0.4977E+04  0.4977E+04  0.4178E-03
 -0.9438E+00  0.3302E+00  0.5000E-02  0.1192E+01  0.6443E+00  0.4904E+05  0.2640E+03  0.4904E+05  0.8893E+01  0.3657E-03  0.5052E+04  0.5052E+04  0.4241E-03
 -0.9539E+00  0.2998E+00  0.5000E-02  0.1224E+01  0.6538E+00  0.4976E+05  0.2640E+03  0.4976E+05  0.8107E+01  0.3334E-03  0.5120E+04  0.5120E+04  0.4298E-03
 -0.9630E+00  0.2691E+00  0.5000E-02  0.1256E+01  0.6624E+00  0.5041E+05  0.2640E+03  0.5041E+05  0.7298E+01  0.3001E-03  0.5181E+04  0.5181E+04  0.4349E-03
 -0.9711E+00  0.2381E+00  0.5000E-02  0.1288E+01  0.6701E+00  0.5100E+05  0.2640E+03  0.5100E+05  0.6474E+01  0.2662E-03  0.5234E+04  0.5234E+04  0.4394E-03
 -0.9782E+00  0.2068E+00  0.5000E-02  0.1320E+01  0.6769E+00  0.5152E+05  0.2640E+03  0.5152E+05  0.5629E+01  0.2315E-03  0.5281E+04  0.5281E+04  0.4433E-03
 -0.9844E+00  0.1754E+00  0.5000E-02  0.1352E+01  0.6828E+00  0.5197E+05  0.2640E+03  0.5197E+05  0.4769E+01  0.1961E-03  0.5317E+04  0.5317E+04  0.4463E-03
 -0.9895E+00  0.1437E+00  0.5000E-02  0.1384E+01  0.6877E+00  0.5234E+05  0.2640E+03  0.5234E+05  0.3893E+01  0.1601E-03  0.5342E+04  0.5342E+04  0.4485E-03
 -0.9936E+00  0.1119E+00  0.5000E-02  0.1417E+01  0.6916E+00  0.5264E+05  0.2640E+03  0.5264E+05  0.3012E+01  0.1239E-03  0.5355E+04  0.5355E+04  0.4495E-03
 -0.9967E+00  0.8005E-01  0.5000E-02  0.1449E+01  0.6945E+00  0.5286E+05  0.2640E+03  0.5286E+05  0.2158E+01  0.8874E-04  0.5354E+04  0.5354E+04  0.4495E-03
 -0.9987E+00  0.4806E-01  0.5000E-02  0.1481E+01  0.6967E+00  0.5302E+05  0.2640E+03  0.5302E+05  0.1239E+01  0.5096E-04  0.5351E+04  0.5351E+04  0.4492E-03
 -0.9997E+00  0.1603E-01  0.5000E-02  0.1513E+01  0.6974E+00  0.5308E+05  0.2640E+03  0.5308E+05  0.4438E+00  0.1825E-04  0.5317E+04  0.5317E+04  0.4463E-03
 -0.8466E+00  0.5320E+00  0.5000E-02  0.2051E+01  0.5578E+00  0.4246E+05  0.2640E+03  0.4246E+05  0.1369E+02  0.5631E-03  0.4415E+04  0.4415E+04  0.3707E-03
 -0.8291E+00  0.5588E+00  0.5000E-02  0.2083E+01  0.5431E+00  0.4134E+05  0.2640E+03  0.4134E+05  0.1427E+02  0.5866E-03  0.4306E+04  0.4306E+04  0.3615E-03
 -0.8108E+00  0.5851E+00  0.5000E-02  0.2115E+01  0.5280E+00  0.4019E+05  0.2640E+03  0.4019E+05  0.1480E+02  0.6086E-03  0.4192E+04  0.4192E+04  0.3519E-03
 -0.7916E+00  0.6108E+00  0.5000E-02  0.2147E+01  0.5125E+00  0.3901E+05  0.2640E+03  0.3901E+05  0.1530E+02  0.6292E-03  0.4076E+04  0.4076E+04  0.3422E-03
 -0.7716E+00  0.6359E+00  0.5000E-02  0.2179E+01  0.4966E+00  0.3780E+05  0.2640E+03  0.3780E+05  0.1577E+02  0.6484E-03  0.3955E+04  0.3955E+04  0.3320E-03
 -0.7509E+00  0.6603E+00  0.5000E-02  0.2211E+01  0.4804E+00  0.3657E+05  0.2640E+03  0.3657E+05  0.1620E+02  0.6660E-03  0.3831E+04  0.3831E+04  0.3216E-03
 -0.7293E+00  0.6840E+00  0.5000E-02  0.2243E+01  0.4641E+00  0.3532E+05  0.2640E+03  0.3532E+05  0.1659E+02  0.6823E-03  0.3706E+04  0.3706E+04  0.3111E-03
