        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.6984E+00  0.5315E+05  0.2639E+03  0.5315E+05  0.1289E+01  0.5299E-04  0.9338E+04  0.9338E+04  0.7836E-03
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.6933E+00  0.5276E+05  0.2639E+03  0.5276E+05  0.5380E+00  0.2212E-04  0.6284E+04  0.6284E+04  0.5275E-03
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.6972E+00  0.5305E+05  0.2639E+03  0.5305E+05  0.9448E+00  0.3885E-04  0.8734E+04  0.8734E+04  0.7330E-03
