        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.7004E+00  0.5329E+05  0.2639E+03  0.5329E+05  0.1711E+01  0.7036E-04  0.1162E+05  0.1162E+05  0.9747E-03
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.6938E+00  0.5280E+05  0.2639E+03  0.5280E+05  0.6800E+00  0.2796E-04  0.8436E+04  0.8436E+04  0.7080E-03
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.6980E+00  0.5311E+05  0.2639E+03  0.5311E+05  0.1090E+01  0.4483E-04  0.1110E+05  0.1110E+05  0.9316E-03
