       1   0.359E+04   -0.9997      0.1603E-01  0.1500E-01
    1000    1.45         4.644       1.000      0.1500E-01
    2000   0.219         15.39       1.000      0.1500E-01
    3000   0.978E-01   -0.9327      0.3603      0.5000E-02
    4000   0.866E-01   -0.9997      0.1603E-01  0.5000E-02
    5000   0.372E-01     33.90       1.000      0.5000E-02
    6000   0.336E-01   -0.9997      0.1603E-01  0.1500E-01
    7000   0.227E-01     47.51       1.000      0.5000E-02
    8000   0.179E-01     38.12       1.000      0.1500E-01
    9000   0.116E-01     42.67       1.000      0.1500E-01
   10000   0.926E-02     47.51       1.000      0.1500E-01
   11000   0.581E-02     47.51       1.000      0.1500E-01
   12000   0.420E-02   -0.9540      0.2998      0.5000E-02
   13000   0.329E-02   -0.9540      0.2998      0.5000E-02
   14000   0.458E-02   -0.2998      0.9539      0.5000E-02
   15000   0.198E-02   -0.9540      0.2998      0.5000E-02
   16000   0.152E-02   -0.9540      0.2998      0.5000E-02
   17000   0.117E-02   -0.9540      0.2998      0.5000E-02
   18000   0.902E-03   -0.9540      0.2998      0.5000E-02
   19000   0.692E-03   -0.9540      0.2998      0.5000E-02
   20000   0.743E-03   -0.6603      0.7509      0.5000E-02
   21000   0.179E-02   -0.5320      0.8466      0.5000E-02
   22000   0.307E-03   -0.9540      0.2998      0.5000E-02
   23000   0.238E-03   -0.9540      0.2998      0.5000E-02
   24000   0.196E-03   -0.7509      0.6603      0.1500E-01
   25000   0.181E-03     38.12       1.000      0.2500E-01
   26000   0.168E-03     38.12       1.000      0.2500E-01
   27000   0.209E-02   -0.5320      0.8466      0.5000E-02
   28000   0.146E-03     42.67       1.000      0.2500E-01
   29000   0.136E-03     42.67       1.000      0.2500E-01
   30000   0.127E-03     47.51       1.000      0.2500E-01
   31000   0.754E-03   -0.7716      0.6359      0.5000E-02
   32000   0.926E-03   -0.2998      0.9539      0.5000E-02
   33000   0.398E-03   -0.7509      0.6603      0.1500E-01
   34000   0.980E-04     47.51       1.000      0.2500E-01
   35000   0.919E-04     47.51       1.000      0.2500E-01
   36000   0.862E-04     47.51       1.000      0.2500E-01
   37000   0.316E-03   -0.7509      0.6603      0.2500E-01
   38000   0.876E-03   -0.7716      0.6359      0.2500E-01
   39000   0.133E-03   -0.7509      0.6603      0.2500E-01
   40000   0.154E-03   -0.2068      0.9782      0.5000E-02
