Iter=   63000  Value= 0.508E-02  Position in meters = -0.9936      0.1120      0.5000E-02
Iter=   64000  Value= 0.500E-02  Position in meters = -0.9936      0.1120      0.5000E-02
Iter=   65000  Value= 0.492E-02  Position in meters = -0.9936      0.1120      0.5000E-02
Iter=   66000  Value= 0.483E-02  Position in meters = -0.9936      0.1120      0.2500E-01
Iter=   67000  Value= 0.487E-02  Position in meters = -0.9936      0.1120      0.2500E-01
Iter=   68000  Value= 0.489E-02  Position in meters = -0.9936      0.1120      0.2500E-01
Iter=   69000  Value= 0.490E-02  Position in meters = -0.9936      0.1120      0.2500E-01
Iter=   70000  Value= 0.491E-02  Position in meters = -0.9936      0.1120      0.2500E-01
Iter=   71000  Value= 0.492E-02  Position in meters = -0.9936      0.1120      0.2500E-01
Iter=   72000  Value= 0.491E-02  Position in meters = -0.9936      0.1120      0.2500E-01
Iter=   73000  Value= 0.488E-02  Position in meters = -0.9936      0.1120      0.2500E-01
Iter=   74000  Value= 0.484E-02  Position in meters = -0.9936      0.1120      0.1500E-01
Iter=   75000  Value= 0.484E-02  Position in meters = -0.9936      0.1120      0.1500E-01
Iter=   76000  Value= 0.484E-02  Position in meters = -0.9936      0.1120      0.1500E-01
Iter=   77000  Value= 0.484E-02  Position in meters = -0.9936      0.1120      0.1500E-01
Iter=   78000  Value= 0.484E-02  Position in meters = -0.9998      0.1603E-01  0.1500E-01
Iter=   79000  Value= 0.474E-02  Position in meters = -0.9998      0.1603E-01  0.1500E-01
Iter=   80000  Value= 0.468E-02  Position in meters = -0.9998      0.1603E-01  0.1500E-01
Iter=   81000  Value= 0.461E-02  Position in meters = -0.9998      0.1603E-01  0.1500E-01
Iter=   82000  Value= 0.454E-02  Position in meters = -0.9998      0.1603E-01  0.1500E-01
Iter=   83000  Value= 0.446E-02  Position in meters = -0.9998      0.1603E-01  0.1500E-01
