        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.6977E+00  0.5310E+05  0.2639E+03  0.5310E+05  0.5509E+00  0.2265E-04  0.7505E+04  0.7505E+04  0.6299E-03
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.6968E+00  0.5303E+05  0.2639E+03  0.5303E+05  0.4624E+00  0.1901E-04  0.5941E+04  0.5941E+04  0.4987E-03
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.6975E+00  0.5308E+05  0.2639E+03  0.5308E+05  0.5155E+00  0.2120E-04  0.7095E+04  0.7095E+04  0.5955E-03
