   1         LmaxRes= 0.3588E+04 L1Res= 0.5426E-03 CFL= 0.1000E-04 TimeStep= 0.1679E-10 CpuPerStep= 0.5408E-01
   2         LmaxRes= 0.3588E+04 L1Res= 0.5426E-03 CFL= 0.1000E-04 TimeStep= 0.1679E-10 CpuPerStep= 0.1501E-01
   3         LmaxRes= 0.3588E+04 L1Res= 0.5426E-03 CFL= 0.1000E-04 TimeStep= 0.1679E-10 CpuPerStep= 0.1439E-01
   4         LmaxRes= 0.3588E+04 L1Res= 0.5426E-03 CFL= 0.3800E+00 TimeStep= 0.6380E-06 CpuPerStep= 0.1456E-01
   5         LmaxRes= 0.3506E+04 L1Res= 0.6369E-03 CFL= 0.5938E+00 TimeStep= 0.1001E-05 CpuPerStep= 0.1476E-01
   6         LmaxRes= 0.3347E+04 L1Res= 0.7947E-03 CFL= 0.8550E+00 TimeStep= 0.1448E-05 CpuPerStep= 0.1853E-01
   7         LmaxRes= 0.3146E+04 L1Res= 0.1033E-02 CFL= 0.1164E+01 TimeStep= 0.1980E-05 CpuPerStep= 0.1818E-01
   8         LmaxRes= 0.2859E+04 L1Res= 0.1329E-02 CFL= 0.1520E+01 TimeStep= 0.2602E-05 CpuPerStep= 0.1555E-01
   9         LmaxRes= 0.2428E+04 L1Res= 0.1628E-02 CFL= 0.1924E+01 TimeStep= 0.3317E-05 CpuPerStep= 0.1776E-01
   10        LmaxRes= 0.1837E+04 L1Res= 0.1872E-02 CFL= 0.2375E+01 TimeStep= 0.4131E-05 CpuPerStep= 0.1479E-01
   20        LmaxRes= 0.7949E+03 L1Res= 0.1871E-02 CFL= 0.9500E+01 TimeStep= 0.1925E-04 CpuPerStep= 0.1610E-01
   30        LmaxRes= 0.2511E+03 L1Res= 0.1346E-02 CFL= 0.2138E+02 TimeStep= 0.4925E-04 CpuPerStep= 0.1873E-01
   40        LmaxRes= 0.1086E+03 L1Res= 0.9327E-03 CFL= 0.3800E+02 TimeStep= 0.9366E-04 CpuPerStep= 0.1699E-01
   50        LmaxRes= 0.5091E+02 L1Res= 0.7741E-03 CFL= 0.5938E+02 TimeStep= 0.1534E-03 CpuPerStep= 0.1302E-01
   60        LmaxRes= 0.3684E+02 L1Res= 0.6869E-03 CFL= 0.8550E+02 TimeStep= 0.2298E-03 CpuPerStep= 0.1289E-01
   70        LmaxRes= 0.2777E+02 L1Res= 0.6371E-03 CFL= 0.1164E+03 TimeStep= 0.3237E-03 CpuPerStep= 0.1704E-01
   80        LmaxRes= 0.2135E+02 L1Res= 0.6176E-03 CFL= 0.1520E+03 TimeStep= 0.4353E-03 CpuPerStep= 0.1412E-01
   90        LmaxRes= 0.1567E+02 L1Res= 0.6038E-03 CFL= 0.1924E+03 TimeStep= 0.5650E-03 CpuPerStep= 0.1413E-01
   100       LmaxRes= 0.1089E+02 L1Res= 0.6070E-03 CFL= 0.2375E+03 TimeStep= 0.7106E-03 CpuPerStep= 0.1618E-01
   110       LmaxRes= 0.7587E+01 L1Res= 0.6039E-03 CFL= 0.2874E+03 TimeStep= 0.8755E-03 CpuPerStep= 0.1514E-01
   120       LmaxRes= 0.5474E+01 L1Res= 0.6155E-03 CFL= 0.3420E+03 TimeStep= 0.1060E-02 CpuPerStep= 0.2087E+00
   130       LmaxRes= 0.4910E+01 L1Res= 0.6213E-03 CFL= 0.4014E+03 TimeStep= 0.1266E-02 CpuPerStep= 0.1314E-01
   140       LmaxRes= 0.4720E+01 L1Res= 0.6295E-03 CFL= 0.4655E+03 TimeStep= 0.1493E-02 CpuPerStep= 0.1482E-01
   150       LmaxRes= 0.4518E+01 L1Res= 0.6357E-03 CFL= 0.5344E+03 TimeStep= 0.1742E-02 CpuPerStep= 0.1347E-01
   160       LmaxRes= 0.5637E+01 L1Res= 0.6481E-03 CFL= 0.6080E+03 TimeStep= 0.2014E-02 CpuPerStep= 0.1348E-01
   170       LmaxRes= 0.8216E+01 L1Res= 0.6661E-03 CFL= 0.6864E+03 TimeStep= 0.2309E-02 CpuPerStep= 0.1338E-01
   180       LmaxRes= 0.8135E+01 L1Res= 0.6831E-03 CFL= 0.7695E+03 TimeStep= 0.2629E-02 CpuPerStep= 0.1960E-01
   190       LmaxRes= 0.9238E+01 L1Res= 0.6997E-03 CFL= 0.8574E+03 TimeStep= 0.2976E-02 CpuPerStep= 0.1719E-01
   200       LmaxRes= 0.9735E+01 L1Res= 0.7170E-03 CFL= 0.9500E+03 TimeStep= 0.3349E-02 CpuPerStep= 0.2145E-01
   210       LmaxRes= 0.1047E+02 L1Res= 0.7382E-03 CFL= 0.1047E+04 TimeStep= 0.3748E-02 CpuPerStep= 0.2152E-01
   220       LmaxRes= 0.1099E+02 L1Res= 0.7652E-03 CFL= 0.1150E+04 TimeStep= 0.4174E-02 CpuPerStep= 0.1346E-01
   230       LmaxRes= 0.1119E+02 L1Res= 0.7918E-03 CFL= 0.1256E+04 TimeStep= 0.4616E-02 CpuPerStep= 0.2140E+00
   240       LmaxRes= 0.1112E+02 L1Res= 0.8091E-03 CFL= 0.1368E+04 TimeStep= 0.5088E-02 CpuPerStep= 0.1516E-01
   250       LmaxRes= 0.1151E+02 L1Res= 0.8388E-03 CFL= 0.1484E+04 TimeStep= 0.5588E-02 CpuPerStep= 0.1746E-01
   260       LmaxRes= 0.1138E+02 L1Res= 0.8624E-03 CFL= 0.1606E+04 TimeStep= 0.6112E-02 CpuPerStep= 0.1321E-01
   270       LmaxRes= 0.1051E+02 L1Res= 0.8886E-03 CFL= 0.1731E+04 TimeStep= 0.6660E-02 CpuPerStep= 0.1515E-01
   280       LmaxRes= 0.1265E+02 L1Res= 0.9158E-03 CFL= 0.1862E+04 TimeStep= 0.7235E-02 CpuPerStep= 0.1324E-01
   290       LmaxRes= 0.9720E+01 L1Res= 0.9385E-03 CFL= 0.1997E+04 TimeStep= 0.7833E-02 CpuPerStep= 0.1323E-01
   300       LmaxRes= 0.1112E+02 L1Res= 0.9643E-03 CFL= 0.2138E+04 TimeStep= 0.8406E-02 CpuPerStep= 0.2121E-01
   310       LmaxRes= 0.8921E+01 L1Res= 0.9933E-03 CFL= 0.2282E+04 TimeStep= 0.8996E-02 CpuPerStep= 0.2591E-01
   320       LmaxRes= 0.1026E+02 L1Res= 0.1005E-02 CFL= 0.2432E+04 TimeStep= 0.9610E-02 CpuPerStep= 0.1326E-01
   330       LmaxRes= 0.8641E+01 L1Res= 0.1043E-02 CFL= 0.2586E+04 TimeStep= 0.1024E-01 CpuPerStep= 0.1409E-01
   340       LmaxRes= 0.8421E+01 L1Res= 0.1056E-02 CFL= 0.2746E+04 TimeStep= 0.1089E-01 CpuPerStep= 0.1324E-01
   350       LmaxRes= 0.1184E+02 L1Res= 0.1078E-02 CFL= 0.2909E+04 TimeStep= 0.1156E-01 CpuPerStep= 0.1317E-01
   360       LmaxRes= 0.7426E+01 L1Res= 0.1107E-02 CFL= 0.3078E+04 TimeStep= 0.1224E-01 CpuPerStep= 0.1487E-01
   370       LmaxRes= 0.9464E+01 L1Res= 0.1123E-02 CFL= 0.3251E+04 TimeStep= 0.1295E-01 CpuPerStep= 0.1379E-01
   380       LmaxRes= 0.1274E+02 L1Res= 0.1136E-02 CFL= 0.3430E+04 TimeStep= 0.1368E-01 CpuPerStep= 0.1325E-01
