   1          TimeStep= 0.1679E-10  Global_CFL= 0.1000E-04  Viscous_dt_unitcfl= 0.1716E-04  Convective_dt_unitcfl= 0.1679E-05
   2          TimeStep= 0.1679E-10  Global_CFL= 0.1000E-04  Viscous_dt_unitcfl= 0.1716E-04  Convective_dt_unitcfl= 0.1679E-05
   3          TimeStep= 0.1679E-10  Global_CFL= 0.1000E-04  Viscous_dt_unitcfl= 0.1716E-04  Convective_dt_unitcfl= 0.1679E-05
   4          TimeStep= 0.6716E-07  Global_CFL= 0.4000E-01  Viscous_dt_unitcfl= 0.1715E-04  Convective_dt_unitcfl= 0.1679E-05
   5          TimeStep= 0.1050E-06  Global_CFL= 0.6250E-01  Viscous_dt_unitcfl= 0.1656E-04  Convective_dt_unitcfl= 0.1680E-05
   6          TimeStep= 0.1513E-06  Global_CFL= 0.9000E-01  Viscous_dt_unitcfl= 0.1602E-04  Convective_dt_unitcfl= 0.1681E-05
   7          TimeStep= 0.2062E-06  Global_CFL= 0.1225      Viscous_dt_unitcfl= 0.1571E-04  Convective_dt_unitcfl= 0.1683E-05
   8          TimeStep= 0.2697E-06  Global_CFL= 0.1600      Viscous_dt_unitcfl= 0.1572E-04  Convective_dt_unitcfl= 0.1685E-05
   9          TimeStep= 0.3418E-06  Global_CFL= 0.2025      Viscous_dt_unitcfl= 0.1608E-04  Convective_dt_unitcfl= 0.1688E-05
   10         TimeStep= 0.4228E-06  Global_CFL= 0.2500      Viscous_dt_unitcfl= 0.1676E-04  Convective_dt_unitcfl= 0.1691E-05
   20         TimeStep= 0.1750E-05  Global_CFL=  1.000      Viscous_dt_unitcfl= 0.1515E-04  Convective_dt_unitcfl= 0.1750E-05
   30         TimeStep= 0.4355E-05  Global_CFL=  2.250      Viscous_dt_unitcfl= 0.1320E-04  Convective_dt_unitcfl= 0.1935E-05
   40         TimeStep= 0.8603E-05  Global_CFL=  4.000      Viscous_dt_unitcfl= 0.1349E-04  Convective_dt_unitcfl= 0.2151E-05
   50         TimeStep= 0.1422E-04  Global_CFL=  6.250      Viscous_dt_unitcfl= 0.1437E-04  Convective_dt_unitcfl= 0.2275E-05
   60         TimeStep= 0.2161E-04  Global_CFL=  9.000      Viscous_dt_unitcfl= 0.1509E-04  Convective_dt_unitcfl= 0.2401E-05
   70         TimeStep= 0.3085E-04  Global_CFL=  12.25      Viscous_dt_unitcfl= 0.1558E-04  Convective_dt_unitcfl= 0.2519E-05
   80         TimeStep= 0.4184E-04  Global_CFL=  16.00      Viscous_dt_unitcfl= 0.1589E-04  Convective_dt_unitcfl= 0.2615E-05
   90         TimeStep= 0.5476E-04  Global_CFL=  20.25      Viscous_dt_unitcfl= 0.1611E-04  Convective_dt_unitcfl= 0.2704E-05
   100        TimeStep= 0.6965E-04  Global_CFL=  25.00      Viscous_dt_unitcfl= 0.1627E-04  Convective_dt_unitcfl= 0.2786E-05
   110        TimeStep= 0.8656E-04  Global_CFL=  30.25      Viscous_dt_unitcfl= 0.1639E-04  Convective_dt_unitcfl= 0.2862E-05
   120        TimeStep= 0.1053E-03  Global_CFL=  36.00      Viscous_dt_unitcfl= 0.1649E-04  Convective_dt_unitcfl= 0.2926E-05
   130        TimeStep= 0.1258E-03  Global_CFL=  42.25      Viscous_dt_unitcfl= 0.1657E-04  Convective_dt_unitcfl= 0.2978E-05
   140        TimeStep= 0.1484E-03  Global_CFL=  49.00      Viscous_dt_unitcfl= 0.1664E-04  Convective_dt_unitcfl= 0.3029E-05
   150        TimeStep= 0.1731E-03  Global_CFL=  56.25      Viscous_dt_unitcfl= 0.1670E-04  Convective_dt_unitcfl= 0.3078E-05
   160        TimeStep= 0.2000E-03  Global_CFL=  64.00      Viscous_dt_unitcfl= 0.1675E-04  Convective_dt_unitcfl= 0.3126E-05
   170        TimeStep= 0.2292E-03  Global_CFL=  72.25      Viscous_dt_unitcfl= 0.1680E-04  Convective_dt_unitcfl= 0.3173E-05
   180        TimeStep= 0.2608E-03  Global_CFL=  81.00      Viscous_dt_unitcfl= 0.1683E-04  Convective_dt_unitcfl= 0.3219E-05
   190        TimeStep= 0.2945E-03  Global_CFL=  90.25      Viscous_dt_unitcfl= 0.1686E-04  Convective_dt_unitcfl= 0.3263E-05
   200        TimeStep= 0.3307E-03  Global_CFL=  100.0      Viscous_dt_unitcfl= 0.1689E-04  Convective_dt_unitcfl= 0.3307E-05
   210        TimeStep= 0.3693E-03  Global_CFL=  110.2      Viscous_dt_unitcfl= 0.1691E-04  Convective_dt_unitcfl= 0.3349E-05
   220        TimeStep= 0.4103E-03  Global_CFL=  121.0      Viscous_dt_unitcfl= 0.1693E-04  Convective_dt_unitcfl= 0.3391E-05
   230        TimeStep= 0.4537E-03  Global_CFL=  132.2      Viscous_dt_unitcfl= 0.1695E-04  Convective_dt_unitcfl= 0.3431E-05
   240        TimeStep= 0.4998E-03  Global_CFL=  144.0      Viscous_dt_unitcfl= 0.1697E-04  Convective_dt_unitcfl= 0.3471E-05
   250        TimeStep= 0.5484E-03  Global_CFL=  156.2      Viscous_dt_unitcfl= 0.1699E-04  Convective_dt_unitcfl= 0.3510E-05
   260        TimeStep= 0.5997E-03  Global_CFL=  169.0      Viscous_dt_unitcfl= 0.1700E-04  Convective_dt_unitcfl= 0.3549E-05
   270        TimeStep= 0.6529E-03  Global_CFL=  182.3      Viscous_dt_unitcfl= 0.1702E-04  Convective_dt_unitcfl= 0.3583E-05
   280        TimeStep= 0.7082E-03  Global_CFL=  196.0      Viscous_dt_unitcfl= 0.1703E-04  Convective_dt_unitcfl= 0.3613E-05
   290        TimeStep= 0.7659E-03  Global_CFL=  210.2      Viscous_dt_unitcfl= 0.1704E-04  Convective_dt_unitcfl= 0.3643E-05
   300        TimeStep= 0.8263E-03  Global_CFL=  225.0      Viscous_dt_unitcfl= 0.1706E-04  Convective_dt_unitcfl= 0.3672E-05
   310        TimeStep= 0.8891E-03  Global_CFL=  240.2      Viscous_dt_unitcfl= 0.1706E-04  Convective_dt_unitcfl= 0.3701E-05
   320        TimeStep= 0.9545E-03  Global_CFL=  256.0      Viscous_dt_unitcfl= 0.1701E-04  Convective_dt_unitcfl= 0.3729E-05
   330        TimeStep= 0.1023E-02  Global_CFL=  272.2      Viscous_dt_unitcfl= 0.1696E-04  Convective_dt_unitcfl= 0.3756E-05
   340        TimeStep= 0.1093E-02  Global_CFL=  289.0      Viscous_dt_unitcfl= 0.1689E-04  Convective_dt_unitcfl= 0.3783E-05
   350        TimeStep= 0.1167E-02  Global_CFL=  306.2      Viscous_dt_unitcfl= 0.1681E-04  Convective_dt_unitcfl= 0.3809E-05
   360        TimeStep= 0.1243E-02  Global_CFL=  324.0      Viscous_dt_unitcfl= 0.1672E-04  Convective_dt_unitcfl= 0.3835E-05
   370        TimeStep= 0.1322E-02  Global_CFL=  342.2      Viscous_dt_unitcfl= 0.1660E-04  Convective_dt_unitcfl= 0.3861E-05
   380        TimeStep= 0.1403E-02  Global_CFL=  361.0      Viscous_dt_unitcfl= 0.1648E-04  Convective_dt_unitcfl= 0.3886E-05
   390        TimeStep= 0.1481E-02  Global_CFL=  380.3      Viscous_dt_unitcfl= 0.1634E-04  Convective_dt_unitcfl= 0.3896E-05
   400        TimeStep= 0.1562E-02  Global_CFL=  400.0      Viscous_dt_unitcfl= 0.1618E-04  Convective_dt_unitcfl= 0.3904E-05
   410        TimeStep= 0.1644E-02  Global_CFL=  420.2      Viscous_dt_unitcfl= 0.1602E-04  Convective_dt_unitcfl= 0.3913E-05
   420        TimeStep= 0.1729E-02  Global_CFL=  441.0      Viscous_dt_unitcfl= 0.1585E-04  Convective_dt_unitcfl= 0.3921E-05
   430        TimeStep= 0.1817E-02  Global_CFL=  462.2      Viscous_dt_unitcfl= 0.1566E-04  Convective_dt_unitcfl= 0.3930E-05
   440        TimeStep= 0.1906E-02  Global_CFL=  484.0      Viscous_dt_unitcfl= 0.1546E-04  Convective_dt_unitcfl= 0.3938E-05
   450        TimeStep= 0.1998E-02  Global_CFL=  506.3      Viscous_dt_unitcfl= 0.1525E-04  Convective_dt_unitcfl= 0.3946E-05
   460        TimeStep= 0.2092E-02  Global_CFL=  529.0      Viscous_dt_unitcfl= 0.1503E-04  Convective_dt_unitcfl= 0.3954E-05
   470        TimeStep= 0.2188E-02  Global_CFL=  552.2      Viscous_dt_unitcfl= 0.1480E-04  Convective_dt_unitcfl= 0.3961E-05
   480        TimeStep= 0.2286E-02  Global_CFL=  576.0      Viscous_dt_unitcfl= 0.1456E-04  Convective_dt_unitcfl= 0.3968E-05
   490        TimeStep= 0.2386E-02  Global_CFL=  600.2      Viscous_dt_unitcfl= 0.1431E-04  Convective_dt_unitcfl= 0.3975E-05
   500        TimeStep= 0.2488E-02  Global_CFL=  625.0      Viscous_dt_unitcfl= 0.1405E-04  Convective_dt_unitcfl= 0.3981E-05
   510        TimeStep= 0.2593E-02  Global_CFL=  650.2      Viscous_dt_unitcfl= 0.1380E-04  Convective_dt_unitcfl= 0.3988E-05
   520        TimeStep= 0.2700E-02  Global_CFL=  676.0      Viscous_dt_unitcfl= 0.1354E-04  Convective_dt_unitcfl= 0.3994E-05
