  0.56755E+01  0.16832E-04
  0.53614E+01  0.17594E-04
  0.50417E+01  0.18333E-04
  0.47169E+01  0.19047E-04
  0.43872E+01  0.19729E-04
  0.40530E+01  0.20378E-04
  0.37147E+01  0.20989E-04
  0.33725E+01  0.21555E-04
  0.30269E+01  0.22074E-04
  0.26781E+01  0.22545E-04
  0.23267E+01  0.22966E-04
  0.19728E+01  0.23330E-04
  0.16169E+01  0.23637E-04
  0.12593E+01  0.23884E-04
  0.90041E+00  0.24072E-04
  0.54062E+00  0.24198E-04
  0.18027E+00  0.24260E-04
  0.59838E+01  0.16053E-04
  0.62860E+01  0.15260E-04
  0.65817E+01  0.14457E-04
  0.68706E+01  0.13650E-04
  0.71525E+01  0.12844E-04
  0.74270E+01  0.12042E-04
  0.76939E+01  0.11247E-04
  0.79529E+01  0.10463E-04
  0.82037E+01  0.96968E-05
  0.84461E+01  0.89492E-05
  0.86798E+01  0.82232E-05
  0.89046E+01  0.75223E-05
  0.91203E+01  0.68497E-05
  0.93265E+01  0.62074E-05
  0.95232E+01  0.55964E-05
  0.97101E+01  0.50195E-05
  0.98870E+01  0.44775E-05
  0.10054E+02  0.39714E-05
  0.10210E+02  0.35014E-05
  0.10356E+02  0.30685E-05
  0.10491E+02  0.26723E-05
  0.10616E+02  0.23107E-05
  0.10730E+02  0.19847E-05
  0.10832E+02  0.16931E-05
  0.10924E+02  0.14341E-05
  0.11004E+02  0.12044E-05
  0.11073E+02  0.10049E-05
  0.11130E+02  0.83088E-06
  0.11176E+02  0.68146E-06
  0.11211E+02  0.55267E-06
  0.11234E+02  0.44290E-06
  0.11246E+02  0.34864E-06
  0.11249E+02  0.30614E-06
  0.56755E+01  0.34518E+01
  0.53614E+01  0.41936E+01
  0.50417E+01  0.52008E+01
  0.47169E+01  0.65933E+01
  0.43872E+01  0.87045E+01
  0.40530E+01  0.12184E+02
  0.37147E+01  0.19203E+02
  0.33725E+01  0.38986E+02
  0.30269E+01  0.36205E+03
  0.26781E+01  0.56904E+17
  0.23267E+01  0.57444E+17
  0.19728E+01  0.57914E+17
  0.16169E+01  0.58320E+17
  0.12593E+01  0.58670E+17
  0.90041E+00  0.58987E+17
  0.54062E+00  0.59301E+17
  0.18027E+00  0.59597E+17
  0.59838E+01  0.28895E+01
  0.62860E+01  0.24495E+01
  0.65817E+01  0.20975E+01
  0.68706E+01  0.18104E+01
  0.71525E+01  0.15730E+01
  0.74270E+01  0.13741E+01
  0.76939E+01  0.12059E+01
  0.79529E+01  0.10618E+01
  0.82037E+01  0.93743E+00
  0.84461E+01  0.83234E+00
  0.86798E+01  0.73851E+00
  0.89046E+01  0.65547E+00
  0.91203E+01  0.58324E+00
  0.93265E+01  0.51753E+00
  0.95232E+01  0.45979E+00
  0.97101E+01  0.40705E+00
  0.98870E+01  0.35982E+00
  0.10054E+02  0.31492E+00
  0.10210E+02  0.27560E+00
  0.10356E+02  0.23927E+00
  0.10491E+02  0.20927E+00
  0.10616E+02  0.18043E+00
  0.10730E+02  0.15796E+00
  0.10832E+02  0.13420E+00
  0.10924E+02  0.11743E+00
  0.11004E+02  0.96889E-01
  0.11073E+02  0.84195E-01
  0.11130E+02  0.66768E-01
  0.11176E+02  0.59417E-01
  0.11211E+02  0.45094E-01
  0.11234E+02  0.47520E-01
  0.11246E+02  0.26697E-01
  0.11249E+02  0.61932E-01
  0.56755E+01  0.25849E+01
  0.53614E+01  0.30283E+01
  0.50417E+01  0.35831E+01
  0.47169E+01  0.42923E+01
  0.43872E+01  0.52199E+01
  0.40530E+01  0.64687E+01
  0.37147E+01  0.82254E+01
  0.33725E+01  0.10828E+02
  0.30269E+01  0.15013E+02
  0.26781E+01  0.22690E+02
  0.23267E+01  0.40917E+02
  0.19728E+01  0.12950E+03
  0.16169E+01  0.58236E+17
  0.12593E+01  0.58554E+17
  0.90041E+00  0.58804E+17
  0.54062E+00  0.58975E+17
  0.18027E+00  0.59027E+17
  0.59838E+01  0.22250E+01
  0.62860E+01  0.19278E+01
  0.65817E+01  0.16790E+01
  0.68706E+01  0.14686E+01
  0.71525E+01  0.12898E+01
  0.74270E+01  0.11367E+01
  0.76939E+01  0.10047E+01
  0.79529E+01  0.88986E+00
  0.82037E+01  0.78915E+00
  0.84461E+01  0.70184E+00
  0.86798E+01  0.62396E+00
  0.89046E+01  0.55329E+00
  0.91203E+01  0.49073E+00
  0.93265E+01  0.43510E+00
  0.95232E+01  0.38520E+00
  0.97101E+01  0.34050E+00
  0.98870E+01  0.30077E+00
  0.10054E+02  0.26442E+00
  0.10210E+02  0.23233E+00
  0.10356E+02  0.20226E+00
  0.10491E+02  0.17629E+00
  0.10616E+02  0.15063E+00
  0.10730E+02  0.12936E+00
  0.10832E+02  0.10777E+00
  0.10924E+02  0.91472E-01
  0.11004E+02  0.72648E-01
  0.11073E+02  0.60966E-01
  0.11130E+02  0.45314E-01
  0.11176E+02  0.37673E-01
  0.11211E+02  0.24634E-01
  0.11234E+02  0.26076E-01
  0.11246E+02  0.68574E-02
  0.11249E+02  0.38849E-01
  0.56755E+01  0.20679E+01
  0.53614E+01  0.23566E+01
  0.50417E+01  0.26976E+01
  0.47169E+01  0.31040E+01
  0.43872E+01  0.35921E+01
  0.40530E+01  0.41831E+01
  0.37147E+01  0.49091E+01
  0.33725E+01  0.58069E+01
  0.30269E+01  0.69302E+01
  0.26781E+01  0.83489E+01
  0.23267E+01  0.10165E+02
  0.19728E+01  0.12471E+02
  0.16169E+01  0.15418E+02
  0.12593E+01  0.19165E+02
  0.90041E+00  0.23780E+02
  0.54062E+00  0.29238E+02
  0.18027E+00  0.33399E+02
  0.59838E+01  0.18216E+01
  0.62860E+01  0.16099E+01
  0.65817E+01  0.14267E+01
  0.68706E+01  0.12670E+01
  0.71525E+01  0.11275E+01
  0.74270E+01  0.10049E+01
  0.76939E+01  0.89702E+00
  0.79529E+01  0.80139E+00
  0.82037E+01  0.71598E+00
  0.84461E+01  0.64164E+00
  0.86798E+01  0.57411E+00
  0.89046E+01  0.51226E+00
  0.91203E+01  0.45725E+00
  0.93265E+01  0.40743E+00
  0.95232E+01  0.36232E+00
  0.97101E+01  0.32139E+00
  0.98870E+01  0.28481E+00
  0.10054E+02  0.25092E+00
  0.10210E+02  0.22079E+00
  0.10356E+02  0.19234E+00
  0.10491E+02  0.16777E+00
  0.10616E+02  0.14351E+00
  0.10730E+02  0.12339E+00
  0.10832E+02  0.10268E+00
  0.10924E+02  0.87212E-01
  0.11004E+02  0.68976E-01
  0.11073E+02  0.57491E-01
  0.11130E+02  0.42096E-01
  0.11176E+02  0.34436E-01
  0.11211E+02  0.21418E-01
  0.11234E+02  0.22388E-01
  0.11246E+02  0.26720E-02
  0.11249E+02  0.32666E-01
  0.56755E+01  0.15532E+01
  0.53614E+01  0.17233E+01
  0.50417E+01  0.19124E+01
  0.47169E+01  0.21230E+01
  0.43872E+01  0.23567E+01
  0.40530E+01  0.26151E+01
  0.37147E+01  0.29006E+01
  0.33725E+01  0.32124E+01
  0.30269E+01  0.35500E+01
  0.26781E+01  0.39099E+01
  0.23267E+01  0.42883E+01
  0.19728E+01  0.46707E+01
  0.16169E+01  0.50431E+01
  0.12593E+01  0.53897E+01
  0.90041E+00  0.56890E+01
  0.54062E+00  0.59408E+01
  0.18027E+00  0.60693E+01
  0.59838E+01  0.14005E+01
  0.62860E+01  0.12630E+01
  0.65817E+01  0.11394E+01
  0.68706E+01  0.10281E+01
  0.71525E+01  0.92774E+00
  0.74270E+01  0.83703E+00
  0.76939E+01  0.75500E+00
  0.79529E+01  0.68054E+00
  0.82037E+01  0.61290E+00
  0.84461E+01  0.55231E+00
  0.86798E+01  0.49695E+00
  0.89046E+01  0.44537E+00
  0.91203E+01  0.39869E+00
  0.93265E+01  0.35619E+00
  0.95232E+01  0.31719E+00
  0.97101E+01  0.28146E+00
  0.98870E+01  0.24917E+00
  0.10054E+02  0.21905E+00
  0.10210E+02  0.19204E+00
  0.10356E+02  0.16654E+00
  0.10491E+02  0.14431E+00
  0.10616E+02  0.12222E+00
  0.10730E+02  0.10392E+00
  0.10832E+02  0.85019E-01
  0.10924E+02  0.70700E-01
  0.11004E+02  0.53870E-01
  0.11073E+02  0.43140E-01
  0.11130E+02  0.28812E-01
  0.11176E+02  0.21566E-01
  0.11211E+02  0.92667E-02
  0.11234E+02  0.99032E-02
  0.11246E+02 -0.85666E-02
  0.11249E+02  0.18862E-01
  0.56755E+01  0.11804E+01
  0.53614E+01  0.12901E+01
  0.50417E+01  0.14083E+01
  0.47169E+01  0.15353E+01
  0.43872E+01  0.16709E+01
  0.40530E+01  0.18144E+01
  0.37147E+01  0.19657E+01
  0.33725E+01  0.21229E+01
  0.30269E+01  0.22842E+01
  0.26781E+01  0.24468E+01
  0.23267E+01  0.26084E+01
  0.19728E+01  0.27628E+01
  0.16169E+01  0.29056E+01
  0.12593E+01  0.30300E+01
  0.90041E+00  0.31319E+01
  0.54062E+00  0.32146E+01
  0.18027E+00  0.32628E+01
  0.59838E+01  0.10789E+01
  0.62860E+01  0.98504E+00
  0.65817E+01  0.89849E+00
  0.68706E+01  0.81861E+00
  0.71525E+01  0.74508E+00
  0.74270E+01  0.67725E+00
  0.76939E+01  0.61483E+00
  0.79529E+01  0.55730E+00
  0.82037E+01  0.50421E+00
  0.84461E+01  0.45620E+00
  0.86798E+01  0.41163E+00
  0.89046E+01  0.36951E+00
  0.91203E+01  0.33095E+00
  0.93265E+01  0.29563E+00
  0.95232E+01  0.26292E+00
  0.97101E+01  0.23264E+00
  0.98870E+01  0.20508E+00
  0.10054E+02  0.17919E+00
  0.10210E+02  0.15583E+00
  0.10356E+02  0.13354E+00
  0.10491E+02  0.11404E+00
  0.10616E+02  0.94545E-01
  0.10730E+02  0.78302E-01
  0.10832E+02  0.61407E-01
  0.10924E+02  0.48586E-01
  0.11004E+02  0.33439E-01
  0.11073E+02  0.23775E-01
  0.11130E+02  0.10770E-01
  0.11176E+02  0.41956E-02
  0.11211E+02 -0.70349E-02
  0.11234E+02 -0.66037E-02
  0.11246E+02 -0.23251E-01
  0.11249E+02  0.14681E-02
  0.56755E+01  0.92990E+00
  0.53614E+01  0.10067E+01
  0.50417E+01  0.10875E+01
  0.47169E+01  0.11723E+01
  0.43872E+01  0.12605E+01
  0.40530E+01  0.13514E+01
  0.37147E+01  0.14446E+01
  0.33725E+01  0.15386E+01
  0.30269E+01  0.16320E+01
  0.26781E+01  0.17232E+01
  0.23267E+01  0.18104E+01
  0.19728E+01  0.18903E+01
  0.16169E+01  0.19608E+01
  0.12593E+01  0.20184E+01
  0.90041E+00  0.20615E+01
  0.54062E+00  0.20922E+01
  0.18027E+00  0.21048E+01
  0.59838E+01  0.85736E+00
  0.62860E+01  0.78895E+00
  0.65817E+01  0.72470E+00
  0.68706E+01  0.66445E+00
  0.71525E+01  0.60809E+00
  0.74270E+01  0.55538E+00
  0.76939E+01  0.50626E+00
  0.79529E+01  0.46037E+00
  0.82037E+01  0.41752E+00
