   300        TimeStep= 0.1455      Global_CFL=  450.0      Viscous_dt_unitcfl= 0.3334      Convective_dt_unitcfl= 0.3233E-03
   310        TimeStep= 0.1553      Global_CFL=  480.5      Viscous_dt_unitcfl= 0.3285      Convective_dt_unitcfl= 0.3232E-03
   320        TimeStep= 0.1655      Global_CFL=  512.0      Viscous_dt_unitcfl= 0.3237      Convective_dt_unitcfl= 0.3232E-03
   330        TimeStep= 0.1759      Global_CFL=  544.5      Viscous_dt_unitcfl= 0.3191      Convective_dt_unitcfl= 0.3231E-03
   340        TimeStep= 0.1867      Global_CFL=  578.0      Viscous_dt_unitcfl= 0.3148      Convective_dt_unitcfl= 0.3230E-03
   350        TimeStep= 0.1978      Global_CFL=  612.5      Viscous_dt_unitcfl= 0.3105      Convective_dt_unitcfl= 0.3230E-03
   360        TimeStep= 0.2093      Global_CFL=  648.0      Viscous_dt_unitcfl= 0.3066      Convective_dt_unitcfl= 0.3230E-03
   370        TimeStep= 0.2210      Global_CFL=  684.5      Viscous_dt_unitcfl= 0.3032      Convective_dt_unitcfl= 0.3228E-03
   380        TimeStep= 0.2330      Global_CFL=  722.0      Viscous_dt_unitcfl= 0.3000      Convective_dt_unitcfl= 0.3227E-03
   390        TimeStep= 0.2453      Global_CFL=  760.5      Viscous_dt_unitcfl= 0.2971      Convective_dt_unitcfl= 0.3226E-03
   400        TimeStep= 0.2579      Global_CFL=  800.0      Viscous_dt_unitcfl= 0.2946      Convective_dt_unitcfl= 0.3224E-03
   410        TimeStep= 0.2709      Global_CFL=  840.5      Viscous_dt_unitcfl= 0.2923      Convective_dt_unitcfl= 0.3223E-03
   420        TimeStep= 0.2841      Global_CFL=  882.0      Viscous_dt_unitcfl= 0.2901      Convective_dt_unitcfl= 0.3221E-03
   430        TimeStep= 0.2977      Global_CFL=  924.5      Viscous_dt_unitcfl= 0.2880      Convective_dt_unitcfl= 0.3220E-03
   440        TimeStep= 0.3116      Global_CFL=  968.0      Viscous_dt_unitcfl= 0.2862      Convective_dt_unitcfl= 0.3219E-03
   450        TimeStep= 0.3259      Global_CFL=  1013.      Viscous_dt_unitcfl= 0.2845      Convective_dt_unitcfl= 0.3219E-03
   460        TimeStep= 0.3405      Global_CFL=  1058.      Viscous_dt_unitcfl= 0.2830      Convective_dt_unitcfl= 0.3218E-03
   470        TimeStep= 0.3555      Global_CFL=  1104.      Viscous_dt_unitcfl= 0.2817      Convective_dt_unitcfl= 0.3218E-03
   480        TimeStep= 0.3708      Global_CFL=  1152.      Viscous_dt_unitcfl= 0.2806      Convective_dt_unitcfl= 0.3219E-03
   490        TimeStep= 0.3865      Global_CFL=  1200.      Viscous_dt_unitcfl= 0.2793      Convective_dt_unitcfl= 0.3219E-03
   500        TimeStep= 0.4025      Global_CFL=  1250.      Viscous_dt_unitcfl= 0.2783      Convective_dt_unitcfl= 0.3220E-03
