        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.4190E+00  0.5308E+05  0.4393E+03  0.5308E+05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.4172E+00  0.5308E+05  0.4412E+03  0.5308E+05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.4177E+00  0.5308E+05  0.4407E+03  0.5308E+05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
