        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.7251E+00  0.5515E+05  0.2638E+03  0.5515E+05  0.4556E+01  0.1873E-03  0.2316E+05  0.2316E+05  0.1941E-02
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.7063E+00  0.5372E+05  0.2638E+03  0.5372E+05  0.1514E+01  0.6225E-04  0.1842E+05  0.1842E+05  0.1545E-02
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.7181E+00  0.5462E+05  0.2638E+03  0.5462E+05  0.2717E+01  0.1117E-03  0.2190E+05  0.2190E+05  0.1836E-02
