       1   0.359E+04   -0.9997      0.1603E-01  0.1500E-01
    1000    4.52       -0.9997      0.1603E-01  0.1500E-01
    2000   0.521         8.587       1.000      0.5000E-02
    3000   0.153         17.71       1.000      0.1500E-01
    4000   0.796E-01   -0.9782      0.2068      0.5000E-02
    5000   0.507E-01     38.12       1.000      0.1500E-01
    6000   0.334E-01     47.51       1.000      0.1500E-01
    7000   0.304E-01     26.44       1.000      0.1500E-01
    8000   0.275E-01   -0.9997      0.1603E-01  0.1500E-01
    9000   0.209E-01     38.12       1.000      0.1500E-01
   10000   0.177E-01     42.67       1.000      0.1500E-01
   11000   0.148E-01     47.51       1.000      0.1500E-01
   12000   0.108E-01     47.51       1.000      0.1500E-01
   13000   0.720E-02     47.51       1.000      0.1500E-01
   14000   0.512E-02   -0.6108      0.7916      0.5000E-02
   15000   0.298E-02     47.51       1.000      0.1500E-01
   16000   0.196E-02   -0.9540      0.2998      0.5000E-02
   17000   0.153E-02   -0.9540      0.2998      0.5000E-02
   18000   0.119E-02   -0.9540      0.2998      0.5000E-02
   19000   0.924E-03   -0.9540      0.2998      0.5000E-02
   20000   0.147E-02   -0.6603      0.7509      0.5000E-02
   21000   0.844E-03   -0.6108      0.7916      0.5000E-02
   22000   0.111E-02   -0.7070      0.7070      0.2500E-01
   23000   0.327E-03   -0.9540      0.2998      0.5000E-02
   24000   0.691E-02   -0.6108      0.7916      0.5000E-02
   25000   0.192E-03   -0.9540      0.2998      0.5000E-02
   26000   0.180E-03     38.12       1.000      0.2500E-01
   27000   0.165E-03     38.12       1.000      0.2500E-01
   28000   0.125E-02   -0.6840      0.7293      0.1500E-01
   29000   0.420E-02   -0.5851      0.8108      0.1500E-01
   30000   0.133E-03     42.67       1.000      0.2500E-01
   31000   0.125E-03     47.51       1.000      0.2500E-01
   32000   0.117E-03     47.51       1.000      0.2500E-01
   33000   0.110E-03     47.51       1.000      0.2500E-01
   34000   0.156E-03   -0.7509      0.6603      0.2500E-01
   35000   0.214E-03   -0.8291      0.5588      0.2500E-01
   36000   0.906E-04     47.51       1.000      0.2500E-01
   37000   0.851E-04     47.51       1.000      0.2500E-01
   38000   0.800E-04     47.51       1.000      0.2500E-01
   39000   0.752E-04     47.51       1.000      0.2500E-01
   40000   0.707E-04     47.51       1.000      0.2500E-01
   41000   0.223E-03   -0.7916      0.6108      0.5000E-02
   42000   0.171E-03   -0.7916      0.6108      0.5000E-02
