        x           y           z    distance         rho           p        temp     fnormal        ftau          cf          qn       fr_qn          St
 -0.9997E+00  0.1603E-01  0.5000E-02  0.9998E+00  0.7484E+00  0.5694E+05  0.2639E+03  0.5694E+05  0.5994E+01  0.2465E-03  0.3717E+05  0.3717E+05  0.3119E-02
 -0.9997E+00  0.1603E-01  0.1500E-01  0.1010E+01  0.7229E+00  0.5500E+05  0.2639E+03  0.5500E+05  0.2054E+01  0.8445E-04  0.3302E+05  0.3302E+05  0.2770E-02
 -0.9997E+00  0.1603E-01  0.2500E-01  0.1020E+01  0.7386E+00  0.5620E+05  0.2639E+03  0.5620E+05  0.4156E+01  0.1709E-03  0.3577E+05  0.3577E+05  0.3000E-02
